ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_offensive,foul_committed_penalty,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,1.041091,,,,,,,,,,,,,7a489862-a5b1-479b-b65a-9b17e9707fd8,703,,"[23.6, 58.8]",265963,16,,,,-0.9973558,,Right Foot,,,,"[29.8, 49.2]",,Ground Pass,,11.428036,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,35,Barcelona,217,['4b9aabdd-5c20-4d39-a21f-6d785466ee29'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:16:19.652,Pass,,2014/2015
,,,,,,,,,,,,,,,1.111621,,,,,,,,,,,,,bc06836c-18d3-45e0-87f9-d8d91907db14,706,,"[39.7, 39.1]",265963,16,,,,-0.9329131,,Left Foot,,,,"[50.3, 24.8]",,Ground Pass,,17.800282,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,36,Barcelona,217,['8754de1f-e866-46ca-b967-ffe11e3689a0'],24,,,,,,,,,,,,,,,,,Barcelona,217,00:16:24.396,Pass,,2014/2015
,,,,,,,,,,,,,,,1.6,,,,,,,,,,,,,6b0857d5-59c2-4c43-92f3-e1b08ae72674,709,,"[50.3, 24.8]",265963,16,,,,1.5136197,,Right Foot,,,,"[52.0, 54.5]",,Ground Pass,,29.748613,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,37,Barcelona,217,['eb0327ec-fb37-46dd-a56e-ba4b99e3c7a2'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:16:27.325,Pass,,2014/2015
,,,,,,,,,,,,,,,2.6156,,,,,,,,,,,,,c9ae5d49-73a4-4858-9324-879b957db4c2,712,,"[55.6, 55.2]",265963,16,,,,0.71090937,,Right Foot,,,,"[80.8, 76.9]",,Ground Pass,,33.255527,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,38,Barcelona,217,['512a5303-32dc-4422-9d37-459b5dbf7971'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:16:29.636,Pass,,2014/2015
,,,,,,,,,,,,,,,1.7299,,,,,,,,,,,,,a79094d3-c426-490f-be10-d597dd8dacef,715,,"[89.7, 73.1]",265963,16,,,,-0.2672591,,Left Foot,,,,"[106.5, 68.5]",,Ground Pass,,17.41838,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,39,Barcelona,217,['06a75036-1d0a-4a38-b36c-f6ba97a9a055'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:16:33.862,Pass,,2014/2015
,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,,9314c7d5-1210-4b4c-9b0f-a69f8ab4f9fe,719,,"[112.8, 61.3]",265963,16,,,,-2.0165086,,Right Foot,,,,"[108.5, 52.3]",,Low Pass,,9.974467,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Barcelona,217,['64f46b50-9583-4731-8ef8-8c3caff38288'],36,,,,,,,,,,,,,,,,,Barcelona,217,00:16:36.864,Pass,,2014/2015
,,,,,,,,,,,,,,,1.432888,,,,,,,,,,,,,fa1c3050-b685-43a4-b937-752f8fdd1e34,726,,"[107.1, 75.8]",265963,16,,,,-1.5549246,,Right Foot,,,,"[107.3, 63.2]",,Low Pass,,12.601587,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Luis Alberto Suárez Díaz,5246.0,Center Forward,40,Barcelona,217,"['97ca0532-c43e-43d1-ba0a-e845039b8a61', 'bd95d8c2-e71e-45a6-8d42-0d6dc0e4e591']",43,,,,,,,,,,,,,,,,,Barcelona,217,00:16:43.054,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.741497,,,,,,,,,,,,,2ed9dc89-8f75-4302-8b23-4218b0fe953b,729,,"[106.3, 62.7]",265963,16,,,,-0.21687362,,Right Foot,,,,"[118.1, 60.1]",,Ground Pass,,12.083046,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,40,Barcelona,217,['02e0c3ee-ea80-48b8-8ce9-bbe28357b9e8'],45,,,,,,,,,,,,,,,,,Barcelona,217,00:16:45.294,Pass,,2014/2015
,,,,,,,,,,,,,,,3.750016,,,,,,,,,,,,,b8d66261-e357-457d-8b21-75210f14535a,734,,"[7.0, 36.1]",265963,17,,,,-0.61558795,,Right Foot,,,,"[57.9, 0.1]",,High Pass,,62.344288,Out,,Roberto Lago Soto,27054.0,,,,,Goal Kick,1,From Goal Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,41,Getafe,216,['d342ba6c-8e21-44ff-8371-f7ee51ba0518'],59,,,,,,,,,,,,,,,,,Getafe,216,00:17:59.363,Pass,,2014/2015
,,,,,,,,,,,,,,,1.7271,,,,,,,,,,,,,b2a74f3b-6ed5-4b93-99e1-e92bd3b974d2,736,,"[60.5, 80.0]",265963,18,,,,-1.9470383,,,,,,"[57.3, 71.9]",,Low Pass,,8.70919,,,Sergio Busquets i Burgos,5203.0,,,,,Throw-in,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,['835f2913-d1dc-4895-bc3a-592c4f985b20'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:18:08.697,Pass,,2014/2015
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,d069a6d0-750b-4986-92aa-041deeb8c021,740,,"[58.0, 66.3]",265963,18,,,,-1.7102953,,Right Foot,,,,"[53.9, 37.1]",,Ground Pass,,29.486437,,,Jérémy Mathieu,10609.0,,,,,,1,From Throw In,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,42,Barcelona,217,"['41223ecc-9b67-422d-ad3a-c215192c2c1b', '894785d8-71f0-4981-8529-16ddc2b6a5f3']",12,,,,,,,,,,,,,,,,,Barcelona,217,00:18:12.065,Pass,True,2014/2015
,,,,,,,,,,,,,,,2.5614,,,,,,,,,,,,,d1f4812a-e790-4328-b825-2152c677671c,743,,"[55.0, 33.5]",265963,18,,,,-0.9272952,,Left Foot,,,,"[76.9, 4.3]",,Ground Pass,,36.5,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Center Back,42,Barcelona,217,['df254caf-98d6-41dc-a4c7-02900735b801'],14,,,,,,,,,,,,,,,,,Barcelona,217,00:18:14.941,Pass,,2014/2015
,,,,,,,,,,,,,,,1.346626,,,,,,,,,,,,,534f33e1-8d74-43b1-9f32-9c5976ce9afc,745,,"[76.9, 4.3]",265963,18,,,,3.0648208,,Right Foot,,,,"[70.4, 4.8]",,Ground Pass,,6.519202,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,42,Barcelona,217,['26833a3d-52d7-4427-91a0-136d5489d9d1'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:18:17.502,Pass,,2014/2015
,,,,,,,,,,,,,,,0.828803,,,,,,,,,,,,,225a31be-f374-4390-a433-d5d22f92256d,748,,"[70.4, 4.8]",265963,18,,,,-0.11809203,,Left Foot,,,,"[82.2, 3.4]",,Ground Pass,,11.882761,,,Neymar da Silva Santos Junior,4320.0,,,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['7d4cfbcc-fd73-4ce0-93cb-4d3a48b3f1b0'],18,,,,,,,,,,,,,,,,,Barcelona,217,00:18:18.889,Pass,,2014/2015
,,,,,,,,,,,,,,,0.995875,,,,,,,,,,,,,dd8c5787-d3c9-4b18-a53a-88fa992dc697,751,,"[82.2, 3.4]",265963,18,,,,2.640925,,Left Foot,,,,"[76.9, 6.3]",,Ground Pass,,6.041523,,,Adriano Correia Claro,22102.0,,,,,,1,From Throw In,Neymar da Silva Santos Junior,4320.0,Left Wing,42,Barcelona,217,['255a1f36-e948-45ae-97eb-dbea805d2fba'],21,,,,,,,,,,,,,,,,,Barcelona,217,00:18:21.335,Pass,,2014/2015
,,,,,,,,,,,,,,,2.428596,,,,,,,,,,,,,ad02b3c7-ba5d-4e10-ab79-bfdd91c0c366,754,,"[76.9, 6.3]",265963,18,,,,1.9185634,,Left Foot,,,,"[62.4, 46.3]",,Low Pass,,42.54703,,,Marc Bartra Aregall,7068.0,,True,,,,1,From Throw In,Adriano Correia Claro,22102.0,Left Back,42,Barcelona,217,['3d1c4c5a-6a39-4363-bc3f-05398d040c98'],23,,,,,,,,,,,,,,,,,Barcelona,217,00:18:23.883,Pass,,2014/2015
,,,,,,,,,,,,,,,1.2342,,,,,,,,,,,,,3b9acd4c-285d-47b7-83ad-fbbb5cf7e1ab,757,,"[62.2, 44.9]",265963,18,,,,1.0412067,,Right Foot,,,,"[71.8, 61.3]",,Ground Pass,,19.003159,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Marc Bartra Aregall,7068.0,Right Center Back,42,Barcelona,217,['d7050a23-da0e-4586-ab90-e19b4c8d9ce2'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:18:27.532,Pass,,2014/2015
,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,0b022e3b-54b4-46a5-95a1-a548b19a87c6,760,,"[77.8, 65.8]",265963,18,,,,0.36195877,,Right Foot,,,,"[98.4, 73.6]",,Ground Pass,,22.027256,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,['629d945e-3f86-4447-8e59-ead4b61c2a2b'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:18:29.940,Pass,,2014/2015
,,,,,,,,,,,,,,,1.432922,,,,,,,,,,,,,d78eefea-19b9-4095-be8e-cfd3fa00cd9e,764,,"[98.3, 72.9]",265963,18,,,,-2.0266721,,Left Foot,,,,"[90.7, 57.4]",,Ground Pass,,17.262966,,,Daniel Alves da Silva,4324.0,,,,,,1,From Throw In,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,42,Barcelona,217,['41898cdd-dfe6-400e-bb8c-8dab4af7fd49'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:18:33.036,Pass,,2014/2015
,,,,,,,,,,,,,,,0.4739,,,,,,,,,,,,,31aa9d7e-b689-4a16-b516-2faa9a85fd1e,768,,"[93.0, 56.4]",265963,18,,,,-0.049958397,,Right Foot,,,,"[101.0, 56.0]",,Ground Pass,,8.009994,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,Through Ball,True,,1,From Throw In,Daniel Alves da Silva,4324.0,Right Back,42,Barcelona,217,"['1536073d-c685-4b40-8b09-b68c5673cc3f', '377a0dba-a515-4e1b-96f7-f5e032936efc']",34,,,,,,,,,,,,,,,,,Barcelona,217,00:18:34.781,Pass,,2014/2015
,,,,,,,,,,,,,,,0.654174,,,,,,,,,,,,,9689fb75-db48-4346-ae86-3ae568fc445c,772,,"[20.8, 23.7]",265963,18,,,,0.7066142,,Left Foot,,,,"[29.0, 30.7]",,Ground Pass,,10.781466,,,Juan Antonio Rodríguez Villamuela,25881.0,,,,,,1,From Counter,Roberto Lago Soto,27054.0,Left Back,43,Getafe,216,['34f83d66-0d2f-4892-a618-c344e76d35cc'],35,,,,,,,,,,,,,,,,,Getafe,216,00:18:35.889,Pass,,2014/2015
,,,,,,,,,,,,,,,0.738286,,,,,,,,,,,,,8b8207f1-713f-4549-9b62-772fe4aa4a0b,776,,"[34.1, 36.4]",265963,18,,,,1.2277724,,Right Foot,,,,"[38.1, 47.6]",,Ground Pass,,11.892855,,,Pedro León Sánchez Gil,6907.0,,,,,,1,From Counter,Juan Antonio Rodríguez Villamuela,25881.0,Left Defensive Midfield,43,Getafe,216,"['3d386595-84a1-4f7e-9b3f-f3f8e90bfdf1', '5a34c079-8f05-433b-848a-3aa5102b4acb']",38,,,,,,,,,,,,,,,,,Getafe,216,00:18:38.325,Pass,True,2014/2015
,,,,,,,,,,,,,,,2.6836,,,,,,,,,,,,,c303ed42-5d78-4505-bffb-d0a81a3aca18,779,,"[43.4, 49.4]",265963,18,,,,-0.264986,,Right Foot,,,,"[90.2, 36.7]",,High Pass,,48.492577,Incomplete,,Fredy Hinestroza Arias,27179.0,,,,,,1,From Counter,Pedro León Sánchez Gil,6907.0,Right Wing,43,Getafe,216,"['85f398b2-f93e-4b7f-8369-701b2b1d0802', '99d381c7-663f-46be-866b-62a324544074']",40,,,,,,,,,,,,,,,,,Getafe,216,00:18:40.533,Pass,,2014/2015
,,,,,,,,,,,,,,,1.734919,,,,,,,,,,,,,e15e3729-7d90-4203-b1e3-8e8fcad58be8,783,,"[28.6, 40.0]",265963,18,,,,2.427502,,Left Foot,,,,"[16.6, 50.4]",,Ground Pass,,15.879546,,,Marc Bartra Aregall,7068.0,,,,,Recovery,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,44,Barcelona,217,['a3adf14c-0718-468d-b65c-99b4dfcbb71c'],44,,,,,,,,,,,,,,,,,Barcelona,217,00:18:44.250,Pass,,2014/2015
,,,,,,,,,,,,,,,0.7588,,,,,,,,,,,,,1f6d888f-3ac6-439a-87cc-f21eb78f80a6,788,,"[33.7, 67.0]",265963,18,,,,-1.0303768,,Right Foot,,,,"[39.7, 57.0]",,Ground Pass,,11.661903,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,44,Barcelona,217,"['b4bbaf61-13b3-4a47-8e91-c46c17b4b848', 'f703396a-094d-4386-9958-a207dfeb63f2']",49,,,,,,,,,,,,,,,,,Barcelona,217,00:18:49.539,Pass,True,2014/2015
,,,,,,,,,,,,,,,1.400899,,,,,,,,,,,,,4471a737-ee9c-4d30-abe8-07c5747fa4ae,790,,"[39.7, 57.0]",265963,18,,,,-2.7485347,,Right Foot,,,,"[27.4, 51.9]",,Low Pass,,13.315405,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,44,Barcelona,217,['6300a821-1777-4f3a-9825-ea21803277a0'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:18:50.298,Pass,,2014/2015
,,,,,,,,,,,,,,,3.624014,,,,,,,,,,,,,81abf7b0-0327-4516-b0ba-c0cf9bd15cce,793,,"[29.9, 52.1]",265963,18,,,,-1.073318,,Right Foot,,,,"[56.4, 3.3]",,High Pass,,55.530983,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,44,Barcelona,217,['388f25a5-15d2-411f-8162-b1d18438a3ac'],53,,,,,,,,,,,,,,,,,Barcelona,217,00:18:53.178,Pass,,2014/2015
,,,,,,,,,,,,,,,1.276,,,,,,,,,,,,,eeb6c238-184a-4de9-97d2-3cafb65f4f24,796,,"[55.0, 3.3]",265963,18,,,,2.4954739,,Right Foot,,,,"[48.9, 7.9]",,Low Pass,,7.640026,,,Adriano Correia Claro,22102.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,44,Barcelona,217,['6e88a5c9-8ce2-4a1b-94b6-bd6465f6f417'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:18:56.817,Pass,,2014/2015
,,,,,,,,,,,,,,,1.128495,,,,,,,,,,,,,bbeb8e91-b5c0-43a0-bf4c-5773e6418613,799,,"[49.9, 9.4]",265963,18,,,,1.4168516,,Right Foot,,,,"[50.8, 15.2]",,Ground Pass,,5.8694124,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Adriano Correia Claro,22102.0,Left Back,44,Barcelona,217,['caf2e3ba-19fc-442c-b7dd-367911d91cf8'],58,,,,,,,,,,,,,,,,,Barcelona,217,00:18:58.580,Pass,,2014/2015
,,,,,,,,,,,,,,,1.6988,,,,,,,,,,,,,af495764-c4cc-4bdd-a326-0ca2f539b160,802,,"[56.1, 33.1]",265963,19,,,,1.5707964,,Right Foot,,,,"[56.1, 56.5]",,Ground Pass,,23.4,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,44,Barcelona,217,['87963e91-3415-4fda-a48f-177a7f791ab9'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:19:02.806,Pass,,2014/2015
,,,,,,,,,,,,,,,1.712665,,,,,,,,,,,,,d67e0003-149d-4f1c-9d6e-2edd23cdf604,805,,"[63.1, 58.1]",265963,19,,,,0.6604708,,Right Foot,,,,"[87.3, 76.9]",,Ground Pass,,30.644413,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,44,Barcelona,217,['1d6e2609-8b32-48a2-ade5-9bdb986e2ed3'],6,,,,,,,,,,,,,,,,,Barcelona,217,00:19:06.163,Pass,,2014/2015
,,,,,,,,,,,,,,,3.674154,,,,,,,,,,,,,9d6620f3-f75c-4a5d-b221-e9f3c1a1dbb4,808,,"[86.8, 76.5]",265963,19,,,,-1.4169582,,Left Foot,,,,"[96.6, 13.3]",,High Pass,,63.955296,,,Neymar da Silva Santos Junior,4320.0,,True,,,,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,44,Barcelona,217,['3c5a1691-191b-4463-8502-29498b791a8e'],10,,,,,,,,,,,,,,,,,Barcelona,217,00:19:10.003,Pass,,2014/2015
,,,,,,,,,,,,,,,1.879612,,,,,,,,,,,,,7bd7e850-9a8d-4367-a55c-84e1a07aaa82,812,,"[91.4, 25.6]",265963,19,,,,0.8345389,,Right Foot,,,,"[108.8, 44.8]",,High Pass,,25.911388,Incomplete,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Neymar da Silva Santos Junior,4320.0,Left Wing,44,Barcelona,217,"['41383356-f815-4c47-a8c7-a0ac9cb5def3', '7c349e93-2769-4e73-8a21-a3272af21043']",20,,,,,,,,,,,,,,,,,Barcelona,217,00:19:20.156,Pass,,2014/2015
,,,,,,,,,,,,,,,1.634918,,,,,,,,,,,,,6b64092a-ea21-499d-a501-580568e082f1,815,,"[113.3, 73.1]",265963,19,,,,-2.768605,,Left Foot,,,,"[97.2, 66.8]",,Low Pass,,17.288725,,,Daniel Alves da Silva,4324.0,,,,,Recovery,1,Regular Play,Lionel Andrés Messi Cuccittini,5503.0,Right Wing,44,Barcelona,217,['4d46152a-2122-435f-bf5d-3da1a1806a04'],25,,,,,,,,,,,,,,,,,Barcelona,217,00:19:25.725,Pass,,2014/2015
,,,,,,,,,,,,,,,0.6833,,,,,,,,,,,,,b1e310f9-4250-439f-9476-25ff152000f6,819,,"[104.4, 56.0]",265963,19,,,,-2.5737486,9b21192f-4a79-44bc-88e9-005577e72d4f,Left Foot,,,,"[98.6, 52.3]",,Ground Pass,,6.87968,,,Lionel Andrés Messi Cuccittini,5503.0,True,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,44,Barcelona,217,"['df124e85-78d5-4619-b0de-6ba0ef90a31c', 'efce3d95-5920-409b-933c-26f9118bb832']",32,,,,,,,,,,,,,,,,,Barcelona,217,00:19:32.120,Pass,True,2014/2015
,,,,,,,,,,,,,,,6.490171,,,,,,,,,,,,,00b544c0-6676-4782-a165-6079d5b29e5a,825,,"[7.0, 36.1]",265963,19,True,,,-0.27973467,,Right Foot,,,,"[71.4, 17.6]",,High Pass,,67.004555,Incomplete,,,,,,,,Goal Kick,1,From Goal Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,45,Getafe,216,['330711d3-0420-46d3-98cf-6074a89ab65e'],58,,,,,,,,,,,,,,,,,Getafe,216,00:19:58.719,Pass,,2014/2015
,,,,,,,,,,,,,,,1.402859,,,,,,,,,,,,,330711d3-0420-46d3-98cf-6074a89ab65e,826,,"[48.7, 62.5]",265963,20,True,,,-2.4074316,,Head,,,,"[44.6, 58.8]",,High Pass,,5.5226803,,,Jérémy Mathieu,10609.0,,,,,Recovery,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,46,Barcelona,217,"['00b544c0-6676-4782-a165-6079d5b29e5a', '3691e677-cb74-4c44-aaa5-1567f0453a52']",5,,,,,,,,,,,,,,,,,Barcelona,217,00:20:05.210,Pass,,2014/2015
,,,,,,,,,,,,,,,0.9358,,,,,,,,,,,,,3836cd6f-b6a4-40e6-acdb-789529014098,830,,"[40.7, 57.7]",265963,20,,,True,0.5880026,,,,,,"[44.3, 60.1]",,High Pass,,4.3266616,,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,46,Barcelona,217,"['0422f82e-06b9-4137-a251-9ab501ece5a6', '1b28c170-367c-40b5-b750-f3e99a6fd192', '85e0a78c-d315-470a-bebd-1874b0bce65d']",7,,,,,,,,,,,,,,,,,Barcelona,217,00:20:07.684,Pass,True,2014/2015
,,,,,,,,,,,,,,,3.3241,,,,,,,,,,,,,a095d313-fefc-4b1c-a72d-99280eb2058e,832,,"[44.6, 60.1]",265963,20,,,,-2.6869888,,Head,,,,"[13.5, 44.9]",,High Pass,,34.61575,,,Claudio Andrés Bravo Muñoz,4691.0,,,,,,1,Regular Play,Sergio Busquets i Burgos,5203.0,Center Defensive Midfield,46,Barcelona,217,['16e924cb-eae2-4e6b-bc12-6a5eb7d4fd83'],8,,,,,,,,,,,,,,,,,Barcelona,217,00:20:08.620,Pass,,2014/2015
,,,,,,,,,,,,,,,1.693845,,,,,,,,,,,,,a5172631-7d60-4013-8d63-69370128106a,834,,"[13.5, 44.9]",265963,20,,,,0.5794068,,Right Foot,,,,"[21.6, 50.2]",,Ground Pass,,9.679876,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Claudio Andrés Bravo Muñoz,4691.0,Goalkeeper,46,Barcelona,217,['6f3efd7b-288f-44dd-9db1-3e2565b1b88f'],11,,,,,,,,,,,,,,,,,Barcelona,217,00:20:11.944,Pass,,2014/2015
,,,,,,,,,,,,,,,1.3495,,,,,,,,,,,,,cf6d3dd9-fd3e-4c85-a4bd-de5cb8c71a20,837,,"[27.4, 51.4]",265963,20,,,,-1.1318351,,Right Foot,,,,"[35.1, 35.0]",,Ground Pass,,18.11767,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,46,Barcelona,217,['117892ac-02b3-49ba-949e-e62c5438283c'],15,,,,,,,,,,,,,,,,,Barcelona,217,00:20:15.695,Pass,,2014/2015
,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,4f2ee7d3-ea9d-461f-9e93-4790bdcb69ea,840,,"[35.4, 35.0]",265963,20,,,,-0.6013574,,Left Foot,,,,"[49.1, 25.6]",,Ground Pass,,16.614752,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,46,Barcelona,217,['89910eb0-e7a7-466a-844c-a86d7bd71a3e'],19,,,,,,,,,,,,,,,,,Barcelona,217,00:20:19.198,Pass,,2014/2015
,,,,,,,,,,,,,,,1.2527,,,,,,,,,,,,,9d93d391-af4c-478f-a4ed-069cf5b7a931,843,,"[54.9, 42.2]",265963,20,,,,0.9915195,,Right Foot,,,,"[63.6, 55.5]",,Ground Pass,,15.892766,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Left Center Midfield,46,Barcelona,217,['47583a04-be99-4b0f-85eb-1e9d33b24e96'],26,,,,,,,,,,,,,,,,,Barcelona,217,00:20:26.112,Pass,,2014/2015
,,,,,,,,,,,,,,,1.5978,,,,,,,,,,,,,c6ebb488-a440-4f79-bdbf-7e6643069341,846,,"[58.0, 55.2]",265963,20,,,,-1.7021117,,Left Foot,,,,"[55.2, 34.0]",,Ground Pass,,21.384106,,,Jérémy Mathieu,10609.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,46,Barcelona,217,['1b430b08-7020-4174-9754-00ac321854b5'],28,,,,,,,,,,,,,,,,,Barcelona,217,00:20:28.371,Pass,,2014/2015
,,,,,,,,,,,,,,,2.1488,,,,,,,,,,,,,a8a968e4-c198-4dbb-99d0-e42485542fa8,849,,"[60.2, 31.8]",265963,20,,,,1.5538487,,Left Foot,,,,"[60.7, 61.3]",,Ground Pass,,29.504236,,,Marc Bartra Aregall,7068.0,,,,,,1,Regular Play,Jérémy Mathieu,10609.0,Left Center Back,46,Barcelona,217,['f38f4fb6-14ab-4daa-8157-334eddd36151'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:20:33.769,Pass,,2014/2015
,,,,,,,,,,,,,,,1.9,,,,,,,,,,,,,0728ed5a-e509-42c1-8cf0-4e5b0caf357e,851,,"[60.5, 61.3]",265963,20,,,,0.6787928,,Right Foot,,,,"[75.5, 73.4]",,Ground Pass,,19.272001,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Marc Bartra Aregall,7068.0,Right Center Back,46,Barcelona,217,['0e839615-121c-4c43-9212-553ffee586f6'],35,,,,,,,,,,,,,,,,,Barcelona,217,00:20:35.918,Pass,,2014/2015
,,,,,,,,,,,,,,,1.3188,,,,,,,,,,,,,10852c7d-870e-4007-9d32-e47425e5fbb6,854,,"[78.4, 72.4]",265963,20,,,,0.35781738,,Left Foot,,,,"[89.9, 76.7]",,Ground Pass,,12.277622,,,Rafael Alcântara do Nascimento,6998.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Back,46,Barcelona,217,['fc1fb2ac-7d61-4e94-aa7e-6cc08d8ce35d'],41,,,,,,,,,,,,,,,,,Barcelona,217,00:20:41.811,Pass,,2014/2015
,,,,,,,,,,,,,,,1.7577,,,,,,,,,,,,,0e2974d8-8764-4f96-bc5d-13f61e9fbf80,858,,"[91.1, 75.8]",265963,20,,,,0.059928156,,Left Foot,,,,"[106.1, 76.7]",,Ground Pass,,15.026976,,,Luis Alberto Suárez Díaz,5246.0,,,,,,1,Regular Play,Rafael Alcântara do Nascimento,6998.0,Right Center Midfield,46,Barcelona,217,"['2ff68e62-5256-49a3-8c0e-3859aa175890', 'e53503d1-c80c-433b-8320-e53abd800d3f']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:20:44.113,Pass,True,2014/2015
