bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure,season_name
,,,,,,,,,,,,,,,,,0.30173,,,,,,,,,,,,eb17be51-d0d8-469b-8003-7cda3ace4f9b,132,,,"[26.5, 50.8]",70223,1,,,,0.9015398,,Left Foot,,,,"[31.8, 57.5]",,Ground Pass,,8.542833,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Keeper,Seydou Kéita,20169.0,Left Wing Back,4,Barcelona,217,['da952a12-f662-4e5f-9302-6b17054e6aaa'],55,,,,,,,,,,,,,,,,,Barcelona,217,00:01:55.704,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.377969,,,,,,,,,,,,dbc87968-8c1d-417f-89a6-c67e3a505a57,135,,,"[34.3, 57.3]",70223,1,,,,-1.7477865,,Right Foot,,,,"[29.9, 32.7]",,Ground Pass,,24.990398,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Keeper,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,4,Barcelona,217,['a764bce6-1278-4bba-9665-f0b812972438'],56,,,,,,,,,,,,,,,,,Barcelona,217,00:01:56.305,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.814957,,,,,,,,,,,,b962c77d-1288-4ce8-b35f-1ffaeeecd590,139,,,"[53.0, 9.4]",70223,2,,,,1.7842762,,Left Foot,,,,"[49.9, 23.7]",,Ground Pass,,14.632156,,,,Seydou Kéita,20169.0,,,,,,1,From Keeper,Eric-Sylvain Bilal Abidal,20177.0,Center Back,4,Barcelona,217,"['293f73b0-7d56-4e57-9a99-72f7dab9eb10', '65520124-dd51-4764-8e72-cf378d2ec602']",2,,,,,,,,,,,,,,,,,Barcelona,217,00:02:02.882,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,0.60565,,,,,,,,,,,,a4041e69-6a24-433d-a3d0-2533d638afd2,143,,,"[52.8, 21.2]",70223,2,,,,-1.8531241,,Left Foot,,,,"[49.0, 8.1]",,Ground Pass,,13.640015,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Keeper,Seydou Kéita,20169.0,Left Wing Back,4,Barcelona,217,"['7b1eda8a-02f2-42d1-b7ec-2bdd3fa97624', '99a550f9-b914-4ad8-ab0c-a4026bec6832']",3,,,,,,,,,,,,,,,,,Barcelona,217,00:02:03.984,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.118063,,,,,,,,,,,,5967ab21-d7cf-4fb7-9506-b012c4e32736,146,,,"[49.0, 8.1]",70223,2,,,,-0.13050403,,Left Foot,,,,"[65.0, 6.0]",,Ground Pass,,16.137224,,,,Seydou Kéita,20169.0,,,,,,1,From Keeper,Eric-Sylvain Bilal Abidal,20177.0,Center Back,4,Barcelona,217,['51c4d95d-cf96-40f5-af4e-782dd3332850'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:02:05.773,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.324499,,,,,,,,,,,,15fbcfc8-8709-418a-ae2b-d8ffb2c71e41,152,,,"[70.9, 6.3]",70223,2,True,,,2.6751122,,Left Foot,,,,"[42.7, 20.5]",,Ground Pass,,31.573406,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Free Kick,1,From Free Kick,Seydou Kéita,20169.0,Left Wing Back,5,Barcelona,217,['adf814a8-e5e1-4226-855c-1840567b93ef'],27,,,,,,,,,,,,,,,,,Barcelona,217,00:02:27.329,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.216322,,,,,,,,,,,,57b20946-e303-4d6e-96dc-9d7905d6d15a,154,,,"[42.7, 20.5]",70223,2,,,,1.6293885,,Left Foot,,,,"[40.6, 56.3]",,Ground Pass,,35.861538,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Center Back,5,Barcelona,217,['3418c06b-576d-4d16-86de-4a4c1b087a38'],29,,,,,,,,,,,,,,,,,Barcelona,217,00:02:29.607,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.945627,,,,,,,,,,,,04f33348-2baf-41ab-9e84-a71d24d4d7c6,157,,,"[40.4, 57.9]",70223,2,,,,0.9543409,,Right Foot,,,,"[52.8, 75.4]",,Ground Pass,,21.447844,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,5,Barcelona,217,['ebc6fa1c-2d48-482f-bc81-2d70859e6264'],30,,,,,,,,,,,,,,,,,Barcelona,217,00:02:30.985,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.126857,,,,,,,,,,,,25d3ca21-5ddf-45f7-930f-bcc8062bdd6d,160,,,"[50.7, 75.4]",70223,2,,,,-2.3663983,,Left Foot,,,,"[40.8, 65.7]",,Ground Pass,,13.860014,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,5,Barcelona,217,['a7ed5ca9-ee08-48ee-bf56-698acf864325'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:02:32.051,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.637543,,,,,,,,,,,,247cea2b-c5b4-4738-8d75-06710b4d86bc,163,,,"[44.0, 60.9]",70223,2,,,,-2.2803524,,Right Foot,,,,"[28.8, 43.2]",,Ground Pass,,23.330881,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,5,Barcelona,217,['24934cf9-639c-41b5-bc1c-4a6e9e8a2a2e'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:02:34.950,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.685567,,,,,,,,,,,,d924807e-265b-486d-a5b2-09eca810f11e,166,,,"[39.8, 34.4]",70223,2,,,,-1.7724776,,Right Foot,,,,"[34.3, 7.5]",,Ground Pass,,27.45651,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,5,Barcelona,217,['7302b299-310d-4461-8253-97eb237d3964'],39,,,,,,,,,,,,,,,,,Barcelona,217,00:02:39.787,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.0174,,,,,,,,,,,,eb3aeb2d-7d0e-4b8d-8bf2-cdff049599a7,169,,,"[33.3, 11.9]",70223,2,,,,0.5030108,,Left Foot,,,,"[56.2, 24.5]",,Low Pass,,26.137522,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Center Back,5,Barcelona,217,['f2a8c2e7-e097-44a6-bb7c-023e72ec74f1'],42,,,,,,,,,,,,,,,,,Barcelona,217,00:02:42.352,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.02624,,,,,,,,,,,,c6ecd671-d0c6-4b34-baf1-fe13750e650e,175,,,"[54.1, 24.7]",70223,2,,,,1.819759,,Right Foot,,,,"[51.1, 36.5]",,Ground Pass,,12.175385,,,,Sergio Busquets i Burgos,5203.0,,,,,Free Kick,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,['05718c7e-d7d0-4e9f-bd2c-15a7ecc7aaff'],48,,,,,,,,,,,,,,,,,Barcelona,217,00:02:48.924,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.896095,,,,,,,,,,,,72e51c1d-360b-4e93-8767-e7b88ea15440,178,,,"[51.3, 36.7]",70223,2,,,,-0.93971694,,Right Foot,,,,"[57.0, 28.9]",,Ground Pass,,9.660746,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Sergio Busquets i Burgos,5203.0,Right Center Midfield,6,Barcelona,217,['b78459c0-f620-4d34-b768-dbd6e0529acf'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:02:50.150,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.7288,,,,,,,,,,,,28800b5a-349a-4362-970c-b141e5109252,181,,,"[57.0, 28.9]",70223,2,,,,1.5645465,,Right Foot,,,,"[57.2, 60.9]",,High Pass,,32.000626,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,['aa4abf22-4d48-4fe1-8bfe-f0081d7fd19b'],51,,,,,,,,,,,,,,,,,Barcelona,217,00:02:51.086,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.738863,,,,,,,,,,,,45d2de17-dba1-4080-b7b3-e77c9049ffe6,184,,,"[57.2, 60.9]",70223,2,,,,1.1707746,,Right Foot,,,,"[63.5, 75.8]",,Ground Pass,,16.177145,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Wing Back,6,Barcelona,217,['25eda8ac-1c13-4b7f-af27-95734f2d5969'],54,,,,,,,,,,,,,,,,,Barcelona,217,00:02:54.870,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.594211,,,,,,,,,,,,1c6fed4b-28a8-4387-8707-d44aede066cd,187,,,"[64.8, 75.4]",70223,2,,,,-2.5167065,,Left Foot,,,,"[52.6, 66.6]",,Ground Pass,,15.042606,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Lionel Andrés Messi Cuccittini,5503.0,Center Forward,6,Barcelona,217,['6cffc8ce-9de6-47a4-9744-9db50d97b2de'],57,,,,,,,,,,,,,,,,,Barcelona,217,00:02:57.187,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.904634,,,,,,,,,,,,3588e436-b649-4535-99a4-8212a1487a8b,190,,,"[51.8, 59.0]",70223,2,,,,-1.5618279,,Right Foot,,,,"[52.0, 36.7]",,Ground Pass,,22.300898,,,,Seydou Kéita,20169.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Wing Back,6,Barcelona,217,['fb79281f-8de5-4daa-a6a8-f7029f8dcad1'],59,,,,,,,,,,,,,,,,,Barcelona,217,00:02:59.760,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.967886,,,,,,,,,,,,ea5870ec-f62b-4408-990e-16deb325f250,193,,,"[52.0, 36.7]",70223,3,,,,-2.9919267,,Left Foot,,,,"[39.4, 34.8]",,Ground Pass,,12.742449,,,,Carles Puyol i Saforcada,20125.0,,,,,,1,From Free Kick,Seydou Kéita,20169.0,Left Wing Back,6,Barcelona,217,['c9156a29-1a30-44d3-a144-e59684f21895'],1,,,,,,,,,,,,,,,,,Barcelona,217,00:03:01.008,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.106405,,,,,,,,,,,,4e22e734-0960-4861-a1e0-2a79be7c351b,196,,,"[39.4, 34.8]",70223,3,,,,-1.2671785,,Right Foot,,,,"[46.7, 11.5]",,Ground Pass,,24.416798,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,,1,From Free Kick,Carles Puyol i Saforcada,20125.0,Left Center Back,6,Barcelona,217,['32ffb9c7-66dc-416a-ad12-eb7f90ae13b6'],2,,,,,,,,,,,,,,,,,Barcelona,217,00:03:02.688,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.308694,,,,,,,,,,,,e25712c2-775e-4b3d-aa94-76ea55e134f2,199,,,"[46.7, 10.9]",70223,3,,,,-0.0924774,,Left Foot,,,,"[71.5, 8.6]",,Ground Pass,,24.906425,,,,Francesc Fàbregas i Soler,3478.0,,,,,,1,From Free Kick,Eric-Sylvain Bilal Abidal,20177.0,Center Back,6,Barcelona,217,['bfda8b63-d36c-4fa5-9f07-74a29b093f1f'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:03:04.697,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.798823,,,,,,,,,,,,b34c0065-a6a3-4807-86bd-08840673b7c4,203,,,"[75.5, 3.9]",70223,3,,,,1.2040311,,Left Foot,,,,"[88.1, 36.7]",,Low Pass,,35.136875,,Incomplete,,Pedro Eliezer Rodríguez Ledesma,3958.0,,,,,,1,From Free Kick,Francesc Fàbregas i Soler,3478.0,Left Center Midfield,6,Barcelona,217,"['3075abcb-fb8e-40f3-b260-604c73dad761', '4527713d-d8b6-48e0-8463-9487be462330', '98538cea-10bf-4480-8a45-2c05ae262f20']",6,,,,,,,,,,,,,,,,,Barcelona,217,00:03:06.848,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,2.434577,,,,,,,,,,,,4527713d-d8b6-48e0-8463-9487be462330,205,,,"[32.9, 44.3]",70223,3,,,,-3.113822,,Left Foot,,,,"[7.7, 43.6]",,Ground Pass,,25.20972,,,,Vicente Guaita Panadero,6625.0,,,,,Recovery,1,From Free Kick,Víctor Ruíz Torre,6752.0,Left Center Back,6,Barcelona,217,"['a2e6591e-2ba9-4b24-8e3b-08285b818fc7', 'b34c0065-a6a3-4807-86bd-08840673b7c4']",9,,,,,,,,,,,,,,,,,Valencia,207,00:03:09.647,Pass,,2011/2012
,,,,,,,,,,,,,,,,,3.520906,,,,,,,,,,,,9d6ef259-2697-4d55-b1fb-f25ce784a4b2,208,,,"[8.3, 43.4]",70223,3,,,,-0.20433989,,Right Foot,,,,"[80.2, 28.5]",,High Pass,,73.42765,,Incomplete,,,,,,,,,1,From Free Kick,Vicente Guaita Panadero,6625.0,Goalkeeper,6,Barcelona,217,"['1cae8c30-8e39-44ae-87ab-1f82495cc34d', 'd937a911-0a05-4896-b3a3-736ad686401e']",12,,,,,,,,,,,,,,,,,Valencia,207,00:03:12.081,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.629939,,,,,,,,,,,,519ebfc8-b9e1-45a2-a129-219009783600,211,,,"[40.2, 52.3]",70223,3,,,,0.91638047,,Right Foot,,,,"[54.7, 71.2]",,Ground Pass,,23.821419,,,,Xavier Hernández Creus,20131.0,,,,,,1,From Free Kick,Javier Alejandro Mascherano,5506.0,Right Center Back,6,Barcelona,217,['e3e47a57-4616-416b-aef5-ec2999120944'],17,,,,,,,,,,,,,,,,,Barcelona,217,00:03:17.103,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.155983,,,,,,,,,,,,598b4da3-5480-4115-961d-29daa5a7a05c,215,,,"[57.8, 73.1]",70223,3,,,,0.21519473,,Right Foot,,,,"[76.1, 77.1]",,Ground Pass,,18.732058,,,,Daniel Alves da Silva,4324.0,,,,,,1,From Free Kick,Xavier Hernández Creus,20131.0,Right Wing Back,6,Barcelona,217,['cc394e8c-c060-4d2b-9e3d-93d881356ae4'],20,,,,,,,,,,,,,,,,,Barcelona,217,00:03:20.218,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.728442,,,,,,,,,,,,280526a0-f179-438d-a352-a106eae74e16,222,,,"[22.8, 1.0]",70223,3,,,,0.5292468,,,,,,"[44.0, 13.4]",,High Pass,,24.560131,,,,Jérémy Mathieu,10609.0,,,,,Throw-in,1,From Throw In,Jordi Alba Ramos,5211.0,Left Back,7,Valencia,207,['2db4c1b1-3f7f-4636-9679-1998fcbd873d'],41,,,,,,,,,,,,,,,,,Valencia,207,00:03:41.904,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.227573,,,,,,,,,,,,10a8b5d8-840f-4d5e-9944-402fdfd77a91,224,,,"[44.4, 13.4]",70223,3,,,,-0.55928516,,Head,,,,"[57.5, 5.2]",,High Pass,,15.454773,,Incomplete,,Roberto Soldado Rillo,26009.0,,,,,,1,From Throw In,Jérémy Mathieu,10609.0,Left Wing,7,Valencia,207,"['0d91e21f-e06b-4107-af44-d4b40346e63c', '34ce5ee6-dd14-4356-995d-1dac0afa260e']",43,,,,,,,,,,,,,,,,,Valencia,207,00:03:43.632,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.021843,,,,,,,,,,,,34ce5ee6-dd14-4356-995d-1dac0afa260e,227,,,"[63.5, 75.8]",70223,3,,,True,-2.3561945,,,,,,"[52.6, 64.9]",,High Pass,,15.4149275,,,,Eric-Sylvain Bilal Abidal,20177.0,,,,,Recovery,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,"['10a8b5d8-840f-4d5e-9944-402fdfd77a91', '9654dac2-adf9-4e6c-a2d5-1d0eb0ca5cbf', 'd587f9b5-05ef-4627-bd79-334ff0d645df']",44,,,,,,,,,,,,,,,,,Barcelona,217,00:03:44.860,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,2.77548,,,,,,,,,,,,76cc4601-1276-48e3-994f-f328e49a299a,230,,,"[51.3, 64.9]",70223,3,,,,-2.8106868,,Left Foot,,,,"[21.9, 54.8]",,Ground Pass,,31.086493,,,,Víctor Valdés Arribas,20176.0,,,,,,1,Regular Play,Eric-Sylvain Bilal Abidal,20177.0,Center Back,8,Barcelona,217,['3be3de9f-04f2-436c-aaa0-13c22ec7cd56'],46,,,,,,,,,,,,,,,,,Barcelona,217,00:03:46.932,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.459471,,,,,,,,,,,,ddfb9fb3-8450-4d78-985a-0706d987f5a3,233,,,"[21.9, 54.8]",70223,3,,,,1.1109294,,Right Foot,,,,"[32.4, 76.0]",,Ground Pass,,23.657768,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,Regular Play,Víctor Valdés Arribas,20176.0,Goalkeeper,8,Barcelona,217,['2a0b704a-e7c6-4f2e-9d47-402c4e01372d'],50,,,,,,,,,,,,,,,,,Barcelona,217,00:03:50.117,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.1255,,,,,,,,,,,,1d400a38-a43f-449b-b110-0b84a03c2f55,237,,,"[32.4, 76.4]",70223,3,,,,-0.48447794,,Right Foot,,,,"[34.3, 75.4]",,Ground Pass,,2.1470912,,Incomplete,,Sergio Busquets i Burgos,5203.0,,,,,,1,Regular Play,Javier Alejandro Mascherano,5506.0,Right Center Back,8,Barcelona,217,"['1b9ae6cc-2002-4ddd-94a3-2e04750794e5', '6e4a7271-1cdc-4524-b85e-9056c5d2700f', 'c0b6a3aa-d157-4423-b8ce-4c9334678a71']",52,,,,,,,,,,,,,,,,,Barcelona,217,00:03:52.080,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,1.2419,,,,,,,,,,,,954f4eaa-6e29-440b-841c-b4b924f157c4,240,,,"[33.7, 80.0]",70223,4,,,,-0.8176451,,,,,,"[41.2, 72.0]",,Low Pass,,10.965857,,,,Xavier Hernández Creus,20131.0,,,,,Throw-in,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,9,Barcelona,217,['067f61b0-9eaf-401a-a8d6-977751d3be86'],3,,,,,,,,,,,,,,,,,Barcelona,217,00:04:03.325,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.8388,,,,,,,,,,,,d49866ba-0a52-433d-9f65-26a36b5bbae8,243,,,"[41.2, 72.0]",70223,4,,,,2.720602,,Right Foot,,,,"[34.5, 75.0]",,Low Pass,,7.340981,,,,Javier Alejandro Mascherano,5506.0,,,,,,1,From Throw In,Xavier Hernández Creus,20131.0,Right Wing Back,9,Barcelona,217,['49a8d24f-ddff-4613-ad5c-b03b5d3a18d9'],4,,,,,,,,,,,,,,,,,Barcelona,217,00:04:04.647,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.5403,,,,,,,,,,,,92b12a1c-3ad2-49cf-b38f-46ff9d386cc8,247,,,"[32.8, 76.4]",70223,4,,,,-0.3656886,,Left Foot,,,,"[64.4, 64.3]",,High Pass,,33.837406,,Incomplete,,,,,,,,,1,From Throw In,Javier Alejandro Mascherano,5506.0,Right Center Back,9,Barcelona,217,['5eb0fc9b-ebef-405c-8237-e2666d78f5e3'],5,,,,,,,,,,,,,,,,,Barcelona,217,00:04:05.526,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.8509,,,,,,,,,,,,5eb0fc9b-ebef-405c-8237-e2666d78f5e3,248,,,"[56.6, 16.7]",70223,4,,,,-2.3393893,,Head,,,,"[44.9, 4.6]",,High Pass,,16.831518,,,,Víctor Ruíz Torre,6752.0,,,,,Recovery,1,Regular Play,David Albelda Aliqués,20128.0,Left Defensive Midfield,10,Valencia,207,"['2d66722e-892b-4d96-8818-59398a767479', '92b12a1c-3ad2-49cf-b38f-46ff9d386cc8']",8,,,,,,,,,,,,,,,,,Valencia,207,00:04:08.066,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.1118,,,,,,,,,,,,4347ae59-2b92-4271-9376-6da3c9c25774,251,,,"[31.8, 6.0]",70223,4,,,,2.0684114,,Left Foot,,,,"[14.2, 38.4]",,Ground Pass,,36.87167,,,,Vicente Guaita Panadero,6625.0,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,10,Valencia,207,['6fc7151e-70a6-4aa8-9ca6-9d9cd0914472'],12,,,,,,,,,,,,,,,,,Valencia,207,00:04:12.880,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.951233,,,,,,,,,,,,79d5bd1c-eacc-4b4c-99aa-b70110837654,255,,,"[13.1, 32.5]",70223,4,,,,-1.3339475,,Right Foot,,,,"[20.1, 3.5]",,Ground Pass,,29.832869,,,,Víctor Ruíz Torre,6752.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,10,Valencia,207,"['5111ca2a-467f-473a-924e-ff0449f53452', 'b274684a-b98e-4884-abe1-059b49e3f321']",16,,,,,,,,,,,,,,,,,Valencia,207,00:04:16.510,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,0.081703,,,,,,,,,,,,998267af-9493-46d2-a343-06535389c6fc,258,,,"[20.1, 3.5]",70223,4,,,,0.12832323,,Left Foot,,,,"[23.2, 3.9]",,Ground Pass,,3.1257,,Incomplete,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,10,Valencia,207,['af8dc518-09ae-4d81-b2c3-ce8fdd6ebdaf'],19,,,,,,,,,,,,,,,,,Valencia,207,00:04:19.604,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.242966,,,,,,,,,,,,d1dd23bd-71c0-44a9-9f7d-b4f27f05fd74,263,,,"[3.7, 5.2]",70223,4,,,,-0.115228035,,Left Foot,,,,"[25.3, 2.7]",,Ground Pass,,21.744194,,Incomplete,,,,,,,,,1,Regular Play,Víctor Ruíz Torre,6752.0,Left Center Back,10,Valencia,207,['c38c2962-e468-45bc-aa43-11c71baca623'],24,,,,,,,,,,,,,,,,,Valencia,207,00:04:24.758,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.773537,,,,,,,,,,,,1bb73495-76ac-4232-8a51-c5e45a9f7f90,266,,,"[96.5, 72.4]",70223,4,,,,0.60895765,,Right Foot,,,,"[104.1, 77.7]",,Ground Pass,,9.265528,,,,Daniel Alves da Silva,4324.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Wing Back,11,Barcelona,217,['a2d9794b-93eb-4919-9809-c8afb94a4b10'],32,,,,,,,,,,,,,,,,,Barcelona,217,00:04:32.192,Pass,,2011/2012
,,,,,,,,,,,,,,,,,0.831051,,,,,,,,,,,,9e0ea10c-f607-4b00-b380-c648446d3eb8,269,,,"[104.1, 77.7]",70223,4,,,,-2.6708276,,Right Foot,,,,"[92.9, 72.0]",,Ground Pass,,12.56702,,,,Xavier Hernández Creus,20131.0,,,,,,1,Regular Play,Daniel Alves da Silva,4324.0,Right Attacking Midfield,11,Barcelona,217,['29172ea4-fe64-403f-8352-1e6174b7d64c'],33,,,,,,,,,,,,,,,,,Barcelona,217,00:04:33.268,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.106539,,,,,,,,,,,,287dcd7e-b922-4e9d-973a-c922f93017fb,272,,,"[92.9, 72.0]",70223,4,,,,-1.472628,,Right Foot,,,,"[94.2, 58.8]",,Ground Pass,,13.263861,,,,Lionel Andrés Messi Cuccittini,5503.0,,,,,,1,Regular Play,Xavier Hernández Creus,20131.0,Right Wing Back,11,Barcelona,217,['983569ed-6539-4d0f-a9c2-1c7eb3deeaf7'],34,,,,,,,,,,,,,,,,,Barcelona,217,00:04:34.556,Pass,,2011/2012
,,,,,,,,,,,,,,,,,1.38596,,,,,,,,,,,,7a54326b-0f00-46fe-939d-4600de43b650,282,,,"[34.8, 34.4]",70223,4,,,,2.3729527,,Left Foot,,,,"[25.7, 43.2]",,Ground Pass,,12.658989,,,,Adil Rami,3253.0,,,,,Recovery,1,Regular Play,Sergio Canales Madrazo,6673.0,Center Attacking Midfield,12,Valencia,207,['4fa4abe5-b906-40ec-95bb-7cb96713c892'],39,,,,,,,,,,,,,,,,,Valencia,207,00:04:39.594,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.6961,,,,,,,,,,,,3f583e36-6a35-4854-8c51-192aea6a9ba9,285,,,"[22.0, 48.1]",70223,4,,,,-2.6175652,,Right Foot,,,,"[6.6, 39.2]",,Ground Pass,,17.786793,,,,Vicente Guaita Panadero,6625.0,,,,,,1,Regular Play,Adil Rami,3253.0,Right Center Back,12,Valencia,207,['44b0bf8b-d48d-4c56-910b-00700afa253c'],43,,,,,,,,,,,,,,,,,Valencia,207,00:04:43.470,Pass,,2011/2012
,,,,,,,,,,,,,,,,,2.3794,,,,,,,,,,,,393ba452-4666-49ce-9575-4492a1ebf891,288,,,"[7.3, 38.0]",70223,4,,,,0.42702606,,Right Foot,,,,"[26.2, 46.6]",,Ground Pass,,20.764633,,,,David Albelda Aliqués,20128.0,,,,,,1,Regular Play,Vicente Guaita Panadero,6625.0,Goalkeeper,12,Valencia,207,"['5e5fbbef-3048-4e07-bb60-53459e2f6b4c', 'bf61b418-f900-49d1-a3cf-c84fb002012a']",46,,,,,,,,,,,,,,,,,Valencia,207,00:04:46.166,Pass,True,2011/2012
,,,,,,,,,,,,,,,,,2.619092,,,,,,,,,,,,e674466a-8861-4966-bda1-8e5603959282,290,,,"[26.2, 46.6]",70223,4,,,,2.0021422,,Right Foot,,,,"[15.2, 70.5]",,Ground Pass,,26.309885,,,,Adil Rami,3253.0,,,,,,1,Regular Play,David Albelda Aliqués,20128.0,Left Defensive Midfield,12,Valencia,207,['a10a276d-3a3a-448b-80eb-a82478d0b020'],48,,,,,,,,,,,,,,,,,Valencia,207,00:04:48.545,Pass,,2011/2012
